101024189	20150309	154340.4	49.15	8.158	0.08	M	LER
101024190	20150309	204305.4	49.151	8.16	-0.64	M	LER
101024191	20150311	13124.1	49.141	8.156	-0.39	M	LER
101024194	20150321	25533.1	49.15	8.159	-0.42	M	LER
101024195	20150323	201024	49.15	8.158	-0.42	M	LER
101024196	20150325	33056.1	49.152	8.152	-0.6	M	LER
101024198	20150325	170132.8	49.15	8.158	0.31	M	LER
101024201	20150328	60741.2	49.149	8.158	0.4	M	LER
101024202	20150328	81752.8	49.152	8.153	0.16	M	LER
101024203	20150328	83006.5	49.151	8.157	0.07	M	LER
101024204	20150328	123212.7	49.151	8.157	0.31	M	LER
101024205	20150328	130157.4	49.148	8.156	-0.15	M	LER
101024206	20150328	134932.8	49.15	8.158	-0.05	M	LER
101024207	20150328	222432.6	49.149	8.161	-0.68	M	LER
101024208	20150329	3533.8	49.152	8.15	-0.3	M	LER
101024210	20150418	121015.7	49.151	8.151	-1.34	M	LER
101024211	20150425	200835.4	49.147	8.161	-0.58	M	LER
101024212	20150405	181639.3	49.151	8.149	-0.43	M	LER
101024213	20150410	30655	49.151	8.161	-0.54	M	LER
101024214	20150410	223539.8	49.15	8.159	-0.2	M	LER
101024215	20150411	30340.3	49.151	8.16	-0.33	M	LER
101024216	20150412	215333.4	49.15	8.156	0.35	M	LER
101024217	20150419	212408.7	49.149	8.157	0.18	M	LER
101024218	20150421	170703.7	49.153	8.156	-0.29	M	LER
101024219	20150424	220223.3	49.152	8.158	-0.4	M	LER
101024220	20150424	235825.1	49.148	8.157	-0.53	M	LER
101024221	20150425	221511.5	49.15	8.157	-0.79	M	LER
101024223	20150520	95508.4	49.148	8.158	-0.17	M	LER
101024224	20150520	103619.1	49.148	8.16	-0.2	M	LER
101024225	20150521	72908.8	49.15	8.164	-0.12	M	LER
101024227	20150502	230300.3	49.149	8.16	-0.46	M	LER
101024228	20150502	234527.1	49.148	8.161	-0.79	M	LER
101024229	20150504	70803.7	49.15	8.156	-0.18	M	LER
101024230	20150508	95845.3	49.149	8.165	0.12	M	LER
101024232	20150513	4107.7	49.151	8.16	-0.31	M	LER
101024233	20150519	24337.5	49.148	8.159	-0.02	M	LER
101024236	20150522	202841.2	49.15	8.16	0.65	M	LER
101024237	20150522	205936.4	49.154	8.161	-0.2	M	LER
101024238	20150523	190422.1	49.148	8.157	0.89	M	LER
101024239	20150523	221419.5	49.149	8.158	-0.16	M	LER
101024240	20150524	938.9	49.148	8.15	0.01	M	LER
101024241	20150524	141149.7	49.148	8.162	-0.21	M	LER
101024242	20150525	194854.3	49.151	8.16	0.53	M	LER
101024244	20150528	212003.3	49.148	8.161	0.21	M	LER
101024245	20150603	184236.3	49.148	8.161	-0.29	M	LER
101024246	20150603	185332.4	49.152	8.155	-0.06	M	LER
101024247	20150603	185329	49.151	8.156	-0.01	M	LER
101024248	20150603	204637.6	49.152	8.157	-0.3	M	LER
101024249	20150608	204657.8	49.15	8.159	-0.56	M	LER
101024250	20150616	10043.7	49.15	8.159	-0.69	M	LER
101024251	20150629	184026.9	49.154	8.166	LER		
101024254	20150604	190217.7	49.152	8.156	-0.06	M	LER
101024256	20150608	165740.6	49.156	8.152	0.11	M	LER
101024258	20150614	121243.1	49.151	8.155	0.04	M	LER
101024259	20150614	121423.4	49.151	8.156	-0.15	M	LER
101024262	20150621	52034.7	49.147	8.169	-0.63	M	LER
101024264	20150626	20012.2	49.14	8.171	-0.5	M	LER
101024265	20150627	82722.6	49.149	8.158	0.1	M	LER
101024267	20150629	221346.9	49.15	8.153	-0.49	M	LER
101024268	20150629	222403	49.15	8.153	0.42	M	LER
101024270	20150708	213118.3	49.152	8.169	-0.24	M	LER
101024271	20150711	185415.8	49.15	8.157	-0.16	M	LER
101024272	20150702	34435.5	49.152	8.155	0.1	M	LER
101024273	20150702	34507.8	49.153	8.153	-0.06	M	LER
101024276	20150707	20559.3	49.149	8.154	-0.39	M	LER
101024278	20150710	3820.8	49.15	8.155	-0.25	M	LER
101024283	20150727	2121.2	49.149	8.163	-0.66	M	LER
101024284	20150728	101023.8	49.148	8.161	0.03	M	LER
101024286	20150802	34353.1	49.152	8.159	-0.51	M	LER
101024287	20150809	3707.5	49.148	8.161	-0.3	M	LER
101024290	20150816	50932.5	49.16	8.151	-0.23	M	LER
